crânée			crâné	VER	VER	f	s		0.05	0.05	0.05																									
crânées			crâné	VER	VER	f	p		0.05	0.05	0.05																									
crânés			crâné	VER	VER	m	p		0.05	0.05	0.05																									
créchée			créché	VER	VER	f	s		0.05	0.05	0.05																									
créchées			créché	VER	VER	f	p		0.05	0.05	0.05																									
créchés			créché	VER	VER	m	p		0.05	0.05	0.05																									
crémées			crémé	VER	VER	f	p		0.05	0.05	0.05																									
crémés			crémé	VER	VER	m	p		0.05	0.05	0.05																									
crénelés			crénelé	VER	VER	m	p		0.05	0.05	0.05																									
cuités			cuité	VER	VER	m	p		0.05	0.05	0.05																									
culbutées			culbuté	VER	VER	f	p		0.05	0.05	0.05																									
culminée			culminé	VER	VER	f	s		0.05	0.05	0.05																									
culminées			culminé	VER	VER	f	p		0.05	0.05	0.05																									
culminés			culminé	VER	VER	m	p		0.05	0.05	0.05																									
cuvés			cuvé	VER	VER	m	p		0.05	0.05	0.05																									
câlissée			câlissé	VER	VER	f	s		0.05	0.05	0.05																									
câlissées			câlissé	VER	VER	f	p		0.05	0.05	0.05																									
célées			célé	VER	VER	f	p		0.05	0.05	0.05																									
célés			célé	VER	VER	m	p		0.05	0.05	0.05																									
daignée			daigné	VER	VER	f	s		0.05	0.05	0.05																									
daignées			daigné	VER	VER	f	p		0.05	0.05	0.05																									
daignés			daigné	VER	VER	m	p		0.05	0.05	0.05																									
dallée			dallé	VER	VER	f	s		0.05	0.05	0.05																									
dallées			dallé	VER	VER	f	p		0.05	0.05	0.05																									
dallés			dallé	VER	VER	m	p		0.05	0.05	0.05																									
damassés			damassé	VER	VER	m	p		0.05	0.05	0.05																									
damés			damé	VER	VER	m	p		0.05	0.05	0.05																									
dandinées			dandiné	VER	VER	f	p		0.05	0.05	0.05																									
dandinés			dandiné	VER	VER	m	p		0.05	0.05	0.05																									
dardée			dardé	VER	VER	f	s		0.05	0.05	0.05																									
dardées			dardé	VER	VER	f	p		0.05	0.05	0.05																									
dardés			dardé	VER	VER	m	p		0.05	0.05	0.05																									
daubées			daubé	VER	VER	f	p		0.05	0.05	0.05																									
dealées			dealé	VER	VER	f	p		0.05	0.05	0.05																									
demonstrée			demonstré	VER	VER	f	s		0.05	0.05	0.05																									
demonstrées			demonstré	VER	VER	f	p		0.05	0.05	0.05																									
demonstrés			demonstré	VER	VER	m	p		0.05	0.05	0.05																									
densifiées			densifié	VER	VER	f	p		0.05	0.05	0.05																									
densifiés			densifié	VER	VER	m	p		0.05	0.05	0.05																									
dessalées			dessalé	VER	VER	f	p		0.05	0.05	0.05																									
dessellée			dessellé	VER	VER	f	s		0.05	0.05	0.05																									
dessellées			dessellé	VER	VER	f	p		0.05	0.05	0.05																									
dessellés			dessellé	VER	VER	m	p		0.05	0.05	0.05																									
dessillée			dessillé	VER	VER	f	s		0.05	0.05	0.05																									
dessillées			dessillé	VER	VER	f	p		0.05	0.05	0.05																									
dessoudée			dessoudé	VER	VER	f	s		0.05	0.05	0.05																									
dessoudées			dessoudé	VER	VER	f	p		0.05	0.05	0.05																									
dessoulée			dessoulé	VER	VER	f	s		0.05	0.05	0.05																									
dessoulées			dessoulé	VER	VER	f	p		0.05	0.05	0.05																									
dessoulés			dessoulé	VER	VER	m	p		0.05	0.05	0.05																									
devisée			devisé	VER	VER	f	s		0.05	0.05	0.05																									
devisées			devisé	VER	VER	f	p		0.05	0.05	0.05																									
devisés			devisé	VER	VER	m	p		0.05	0.05	0.05																									
dialogués			dialogué	VER	VER	m	p		0.05	0.05	0.05																									
diffractées			diffracté	VER	VER	f	p		0.05	0.05	0.05																									
diffractés			diffracté	VER	VER	m	p		0.05	0.05	0.05																									
digressée			digressé	VER	VER	f	s		0.05	0.05	0.05																									
digressées			digressé	VER	VER	f	p		0.05	0.05	0.05																									
digressés			digressé	VER	VER	m	p		0.05	0.05	0.05																									
diligentées			diligenté	VER	VER	f	p		0.05	0.05	0.05																									
dimensionnée			dimensionné	VER	VER	f	s		0.05	0.05	0.05																									
dinguée			dingué	VER	VER	f	s		0.05	0.05	0.05																									
dinguées			dingué	VER	VER	f	p		0.05	0.05	0.05																									
dingués			dingué	VER	VER	m	p		0.05	0.05	0.05																									
dinées			diné	VER	VER	f	p		0.05	0.05	0.05																									
dinés			diné	VER	VER	m	p		0.05	0.05	0.05																									
discernés			discerné	VER	VER	m	p		0.05	0.05	0.05																									
discutaillée			discutaillé	VER	VER	f	s		0.05	0.05	0.05																									
discutaillées			discutaillé	VER	VER	f	p		0.05	0.05	0.05																									
discutaillés			discutaillé	VER	VER	m	p		0.05	0.05	0.05																									
dissertée			disserté	VER	VER	f	s		0.05	0.05	0.05																									
dissertées			disserté	VER	VER	f	p		0.05	0.05	0.05																									
dissertés			disserté	VER	VER	m	p		0.05	0.05	0.05																									
dissimilée			dissimilé	VER	VER	f	s		0.05	0.05	0.05																									
dissimilées			dissimilé	VER	VER	f	p		0.05	0.05	0.05																									
dissimilés			dissimilé	VER	VER	m	p		0.05	0.05	0.05																									
distanciées			distancié	VER	VER	f	p		0.05	0.05	0.05																									
divaguée			divagué	VER	VER	f	s		0.05	0.05	0.05																									
divaguées			divagué	VER	VER	f	p		0.05	0.05	0.05																									
divagués			divagué	VER	VER	m	p		0.05	0.05	0.05																									
divergés			divergé	VER	VER	m	p		0.05	0.05	0.05																									
divinisée			divinisé	VER	VER	f	s		0.05	0.05	0.05																									
divinisées			divinisé	VER	VER	f	p		0.05	0.05	0.05																									
divinisés			divinisé	VER	VER	m	p		0.05	0.05	0.05																									
dodelinée			dodeliné	VER	VER	f	s		0.05	0.05	0.05																									
dodelinées			dodeliné	VER	VER	f	p		0.05	0.05	0.05																									
dodelinés			dodeliné	VER	VER	m	p		0.05	0.05	0.05																									
dompée			dompé	VER	VER	f	s		0.05	0.05	0.05																									
dramatisées			dramatisé	VER	VER	f	p		0.05	0.05	0.05																									
dramatisés			dramatisé	VER	VER	m	p		0.05	0.05	0.05																									
dribblées			dribblé	VER	VER	f	p		0.05	0.05	0.05																									
dribblés			dribblé	VER	VER	m	p		0.05	0.05	0.05																									
drivées			drivé	VER	VER	f	p		0.05	0.05	0.05																									
drivés			drivé	VER	VER	m	p		0.05	0.05	0.05																									
droppée			droppé	VER	VER	f	s		0.05	0.05	0.05																									
droppées			droppé	VER	VER	f	p		0.05	0.05	0.05																									
drossée			drossé	VER	VER	f	s		0.05	0.05	0.05																									
drossées			drossé	VER	VER	f	p		0.05	0.05	0.05																									
drossés			drossé	VER	VER	m	p		0.05	0.05	0.05																									
dynamisée			dynamisé	VER	VER	f	s		0.05	0.05	0.05																									
dynamisées			dynamisé	VER	VER	f	p		0.05	0.05	0.05																									
dysfonctionnée			dysfonctionné	VER	VER	f	s		0.05	0.05	0.05																									
dysfonctionnées			dysfonctionné	VER	VER	f	p		0.05	0.05	0.05																									
dysfonctionnés			dysfonctionné	VER	VER	m	p		0.05	0.05	0.05																									
déambulée			déambulé	VER	VER	f	s		0.05	0.05	0.05																									
déambulées			déambulé	VER	VER	f	p		0.05	0.05	0.05																									
déambulés			déambulé	VER	VER	m	p		0.05	0.05	0.05																									
déballonnées			déballonné	VER	VER	f	p		0.05	0.05	0.05																									
débandées			débandé	VER	VER	f	p		0.05	0.05	0.05																									
débandés			débandé	VER	VER	m	p		0.05	0.05	0.05																									
débarbouillés			débarbouillé	VER	VER	m	p		0.05	0.05	0.05																									
débectée			débecté	VER	VER	f	s		0.05	0.05	0.05																									
débectées			débecté	VER	VER	f	p		0.05	0.05	0.05																									
débectés			débecté	VER	VER	m	p		0.05	0.05	0.05																									
débilitée			débilité	VER	VER	f	s		0.05	0.05	0.05																									
débinées			débiné	VER	VER	f	p		0.05	0.05	0.05																									
déblatérée			déblatéré	VER	VER	f	s		0.05	0.05	0.05																									
déblatérées			déblatéré	VER	VER	f	p		0.05	0.05	0.05																									
déblatérés			déblatéré	VER	VER	m	p		0.05	0.05	0.05																									
débobinée			débobiné	VER	VER	f	s		0.05	0.05	0.05																									
débobinés			débobiné	VER	VER	m	p		0.05	0.05	0.05																									
déboguées			débogué	VER	VER	f	p		0.05	0.05	0.05																									
débogués			débogué	VER	VER	m	p		0.05	0.05	0.05																									
débottée			débotté	VER	VER	f	s		0.05	0.05	0.05																									
débottées			débotté	VER	VER	f	p		0.05	0.05	0.05																									
débottés			débotté	VER	VER	m	p		0.05	0.05	0.05																									
débouclées			débouclé	VER	VER	f	p		0.05	0.05	0.05																									
débouclés			débouclé	VER	VER	m	p		0.05	0.05	0.05																									
déboulonnées			déboulonné	VER	VER	f	p		0.05	0.05	0.05																									
déboulonnés			déboulonné	VER	VER	m	p		0.05	0.05	0.05																									
déboulée			déboulé	VER	VER	f	s		0.05	0.05	0.05																									
déboulées			déboulé	VER	VER	f	p		0.05	0.05	0.05																									
déboursée			déboursé	VER	VER	f	s		0.05	0.05	0.05																									
débroussaillées			débroussaillé	VER	VER	f	p		0.05	0.05	0.05																									
débroussaillés			débroussaillé	VER	VER	m	p		0.05	0.05	0.05																									
décalcifiées			décalcifié	VER	VER	f	p		0.05	0.05	0.05																									
décalottées			décalotté	VER	VER	f	p		0.05	0.05	0.05																									
décalottés			décalotté	VER	VER	m	p		0.05	0.05	0.05																									
décalquées			décalqué	VER	VER	f	p		0.05	0.05	0.05																									
décampée			décampé	VER	VER	f	s		0.05	0.05	0.05																									
décampées			décampé	VER	VER	f	p		0.05	0.05	0.05																									
décampés			décampé	VER	VER	m	p		0.05	0.05	0.05																									
décantées			décanté	VER	VER	f	p		0.05	0.05	0.05																									
décantés			décanté	VER	VER	m	p		0.05	0.05	0.05																									
décapotées			décapoté	VER	VER	f	p		0.05	0.05	0.05																									
décapotés			décapoté	VER	VER	m	p		0.05	0.05	0.05																									
décapsulées			décapsulé	VER	VER	f	p		0.05	0.05	0.05																									
décarcassées			décarcassé	VER	VER	f	p		0.05	0.05	0.05																									
décentrés			décentré	VER	VER	m	p		0.05	0.05	0.05																									
déchantée			déchanté	VER	VER	f	s		0.05	0.05	0.05																									
déchantées			déchanté	VER	VER	f	p		0.05	0.05	0.05																									
déchantés			déchanté	VER	VER	m	p		0.05	0.05	0.05																									
déchristianisée			déchristianisé	VER	VER	f	s		0.05	0.05	0.05																									
déchristianisées			déchristianisé	VER	VER	f	p		0.05	0.05	0.05																									
déchristianisés			déchristianisé	VER	VER	m	p		0.05	0.05	0.05																									
déclamées			déclamé	VER	VER	f	p		0.05	0.05	0.05																									
déclivée			déclivé	VER	VER	f	s		0.05	0.05	0.05																									
déclivées			déclivé	VER	VER	f	p		0.05	0.05	0.05																									
décloisonnée			décloisonné	VER	VER	f	s		0.05	0.05	0.05																									
décloisonnées			décloisonné	VER	VER	f	p		0.05	0.05	0.05																									
décloisonnés			décloisonné	VER	VER	m	p		0.05	0.05	0.05																									
déclouées			décloué	VER	VER	f	p		0.05	0.05	0.05																									
décloués			décloué	VER	VER	m	p		0.05	0.05	0.05																									
décochés			décoché	VER	VER	m	p		0.05	0.05	0.05																									
décoincées			décoincé	VER	VER	f	p		0.05	0.05	0.05																									
décolonisée			décolonisé	VER	VER	f	s		0.05	0.05	0.05																									
décolonisées			décolonisé	VER	VER	f	p		0.05	0.05	0.05																									
décolonisés			décolonisé	VER	VER	m	p		0.05	0.05	0.05																									
décolérée			décoléré	VER	VER	f	s		0.05	0.05	0.05																									
décolérées			décoléré	VER	VER	f	p		0.05	0.05	0.05																									
décolérés			décoléré	VER	VER	m	p		0.05	0.05	0.05																									
décompilée			décompilé	VER	VER	f	s		0.05	0.05	0.05																									
décompilées			décompilé	VER	VER	f	p		0.05	0.05	0.05																									
décompilés			décompilé	VER	VER	m	p		0.05	0.05	0.05																									
décomprimée			décomprimé	VER	VER	f	s		0.05	0.05	0.05																									
décomprimées			décomprimé	VER	VER	f	p		0.05	0.05	0.05																									
décomprimés			décomprimé	VER	VER	m	p		0.05	0.05	0.05																									
décongestionnées			décongestionné	VER	VER	f	p		0.05	0.05	0.05																									
décongestionnés			décongestionné	VER	VER	m	p		0.05	0.05	0.05																									
déconnées			déconné	VER	VER	f	p		0.05	0.05	0.05																									
déconnés			déconné	VER	VER	m	p		0.05	0.05	0.05																									
déconsidérées			déconsidéré	VER	VER	f	p		0.05	0.05	0.05																									
découchée			découché	VER	VER	f	s		0.05	0.05	0.05																									
découchées			découché	VER	VER	f	p		0.05	0.05	0.05																									
découchés			découché	VER	VER	m	p		0.05	0.05	0.05																									
découlées			découlé	VER	VER	f	p		0.05	0.05	0.05																									
découlés			découlé	VER	VER	m	p		0.05	0.05	0.05																									
décrassées			décrassé	VER	VER	f	p		0.05	0.05	0.05																									
décrispée			décrispé	VER	VER	f	s		0.05	0.05	0.05																									
décrispés			décrispé	VER	VER	m	p		0.05	0.05	0.05																									
décrédibilisée			décrédibilisé	VER	VER	f	s		0.05	0.05	0.05																									
décrédibilisées			décrédibilisé	VER	VER	f	p		0.05	0.05	0.05																									
déculpabilisées			déculpabilisé	VER	VER	f	p		0.05	0.05	0.05																									
déculpabilisés			déculpabilisé	VER	VER	m	p		0.05	0.05	0.05																									
décuvée			décuvé	VER	VER	f	s		0.05	0.05	0.05																									
décuvées			décuvé	VER	VER	f	p		0.05	0.05	0.05																									
décuvés			décuvé	VER	VER	m	p		0.05	0.05	0.05																									
décélérée			décéléré	VER	VER	f	s		0.05	0.05	0.05																									
décélérées			décéléré	VER	VER	f	p		0.05	0.05	0.05																									
décélérés			décéléré	VER	VER	m	p		0.05	0.05	0.05																									
dédouanées			dédouané	VER	VER	f	p		0.05	0.05	0.05																									
dédramatisée			dédramatisé	VER	VER	f	s		0.05	0.05	0.05																									
dédramatisées			dédramatisé	VER	VER	f	p		0.05	0.05	0.05																									
dédramatisés			dédramatisé	VER	VER	m	p		0.05	0.05	0.05																									
défaussés			défaussé	VER	VER	m	p		0.05	0.05	0.05																									
défenestrées			défenestré	VER	VER	f	p		0.05	0.05	0.05																									
déferlées			déferlé	VER	VER	f	p		0.05	0.05	0.05																									
défibrillées			défibrillé	VER	VER	f	p		0.05	0.05	0.05																									
défibrillés			défibrillé	VER	VER	m	p		0.05	0.05	0.05																									
défibrinée			défibriné	VER	VER	f	s		0.05	0.05	0.05																									
défibrinées			défibriné	VER	VER	f	p		0.05	0.05	0.05																									
défibrinés			défibriné	VER	VER	m	p		0.05	0.05	0.05																									
défiscalisée			défiscalisé	VER	VER	f	s		0.05	0.05	0.05																									
défiscalisées			défiscalisé	VER	VER	f	p		0.05	0.05	0.05																									
défoliée			défolié	VER	VER	f	s		0.05	0.05	0.05																									
défoliées			défolié	VER	VER	f	p		0.05	0.05	0.05																									
défoliés			défolié	VER	VER	m	p		0.05	0.05	0.05																									
défragmentée			défragmenté	VER	VER	f	s		0.05	0.05	0.05																									
défragmentées			défragmenté	VER	VER	f	p		0.05	0.05	0.05																									
défrayée			défrayé	VER	VER	f	s		0.05	0.05	0.05																									
défrayées			défrayé	VER	VER	f	p		0.05	0.05	0.05																									
défripée			défripé	VER	VER	f	s		0.05	0.05	0.05																									
défripées			défripé	VER	VER	f	p		0.05	0.05	0.05																									
défripés			défripé	VER	VER	m	p		0.05	0.05	0.05																									
déféquées			déféqué	VER	VER	f	p		0.05	0.05	0.05																									
déférées			déféré	VER	VER	f	p		0.05	0.05	0.05																									
dégantées			déganté	VER	VER	f	p		0.05	0.05	0.05																									
dégazée			dégazé	VER	VER	f	s		0.05	0.05	0.05																									
dégazées			dégazé	VER	VER	f	p		0.05	0.05	0.05																									
dégazés			dégazé	VER	VER	m	p		0.05	0.05	0.05																									
dégivrée			dégivré	VER	VER	f	s		0.05	0.05	0.05																									
déglacée			déglacé	VER	VER	f	s		0.05	0.05	0.05																									
dégobillées			dégobillé	VER	VER	f	p		0.05	0.05	0.05																									
dégoisée			dégoisé	VER	VER	f	s		0.05	0.05	0.05																									
dégoisées			dégoisé	VER	VER	f	p		0.05	0.05	0.05																									
dégoisés			dégoisé	VER	VER	m	p		0.05	0.05	0.05																									
dégorgée			dégorgé	VER	VER	f	s		0.05	0.05	0.05																									
dégorgées			dégorgé	VER	VER	f	p		0.05	0.05	0.05																									
dégorgés			dégorgé	VER	VER	m	p		0.05	0.05	0.05																									
dégoulinée			dégouliné	VER	VER	f	s		0.05	0.05	0.05																									
dégoulinées			dégouliné	VER	VER	f	p		0.05	0.05	0.05																									
dégoulinés			dégouliné	VER	VER	m	p		0.05	0.05	0.05																									
dégoupillés			dégoupillé	VER	VER	m	p		0.05	0.05	0.05																									
dégouttées			dégoutté	VER	VER	f	p		0.05	0.05	0.05																									
dégouttés			dégoutté	VER	VER	m	p		0.05	0.05	0.05																									
dégrafées			dégrafé	VER	VER	f	p		0.05	0.05	0.05																									
dégrafés			dégrafé	VER	VER	m	p		0.05	0.05	0.05																									
dégrevées			dégrevé	VER	VER	f	p		0.05	0.05	0.05																									
dégrevés			dégrevé	VER	VER	m	p		0.05	0.05	0.05																									
dégringolées			dégringolé	VER	VER	f	p		0.05	0.05	0.05																									
dégrisées			dégrisé	VER	VER	f	p		0.05	0.05	0.05																									
dégroupée			dégroupé	VER	VER	f	s		0.05	0.05	0.05																									
dégroupées			dégroupé	VER	VER	f	p		0.05	0.05	0.05																									
dégroupés			dégroupé	VER	VER	m	p		0.05	0.05	0.05																									
dégustés			dégusté	VER	VER	m	p		0.05	0.05	0.05																									
déhanchées			déhanché	VER	VER	f	p		0.05	0.05	0.05																									
déhouillée			déhouillé	VER	VER	f	s		0.05	0.05	0.05																									
déhouillées			déhouillé	VER	VER	f	p		0.05	0.05	0.05																									
déhouillés			déhouillé	VER	VER	m	p		0.05	0.05	0.05																									
déjeûnée			déjeûné	VER	VER	f	s		0.05	0.05	0.05																									
déjeûnées			déjeûné	VER	VER	f	p		0.05	0.05	0.05																									
déjeûnés			déjeûné	VER	VER	m	p		0.05	0.05	0.05																									
déjugée			déjugé	VER	VER	f	s		0.05	0.05	0.05																									
déjugées			déjugé	VER	VER	f	p		0.05	0.05	0.05																									
délassés			délassé	VER	VER	m	p		0.05	0.05	0.05																									
délayées			délayé	VER	VER	f	p		0.05	0.05	0.05																									
délayés			délayé	VER	VER	m	p		0.05	0.05	0.05																									
délectées			délecté	VER	VER	f	p		0.05	0.05	0.05																									
délirée			déliré	VER	VER	f	s		0.05	0.05	0.05																									
délirées			déliré	VER	VER	f	p		0.05	0.05	0.05																									
délirés			déliré	VER	VER	m	p		0.05	0.05	0.05																									
délitée			délité	VER	VER	f	s		0.05	0.05	0.05																									
délitées			délité	VER	VER	f	p		0.05	0.05	0.05																									
délités			délité	VER	VER	m	p		0.05	0.05	0.05																									
délégitimée			délégitimé	VER	VER	f	s		0.05	0.05	0.05																									
délégitimées			délégitimé	VER	VER	f	p		0.05	0.05	0.05																									
délégitimés			délégitimé	VER	VER	m	p		0.05	0.05	0.05																									
démangés			démangé	VER	VER	m	p		0.05	0.05	0.05																									
démaquillées			démaquillé	VER	VER	f	p		0.05	0.05	0.05																									
démarchées			démarché	VER	VER	f	p		0.05	0.05	0.05																									
dématérialisées			dématérialisé	VER	VER	f	p		0.05	0.05	0.05																									
démilitarisés			démilitarisé	VER	VER	m	p		0.05	0.05	0.05																									
déminée			déminé	VER	VER	f	s		0.05	0.05	0.05																									
déminées			déminé	VER	VER	f	p		0.05	0.05	0.05																									
déminés			déminé	VER	VER	m	p		0.05	0.05	0.05																									
démissionnées			démissionné	VER	VER	f	p		0.05	0.05	0.05																									
démocratisée			démocratisé	VER	VER	f	s		0.05	0.05	0.05																									
démocratisées			démocratisé	VER	VER	f	p		0.05	0.05	0.05																									
démonisées			démonisé	VER	VER	f	p		0.05	0.05	0.05																									
démonisés			démonisé	VER	VER	m	p		0.05	0.05	0.05																									
démonétisée			démonétisé	VER	VER	f	s		0.05	0.05	0.05																									
démonétisées			démonétisé	VER	VER	f	p		0.05	0.05	0.05																									
démonétisés			démonétisé	VER	VER	m	p		0.05	0.05	0.05																									
démotivées			démotivé	VER	VER	f	p		0.05	0.05	0.05																									
démoulées			démoulé	VER	VER	f	p		0.05	0.05	0.05																									
démâtée			démâté	VER	VER	f	s		0.05	0.05	0.05																									
démâtées			démâté	VER	VER	f	p		0.05	0.05	0.05																									
déméritée			démérité	VER	VER	f	s		0.05	0.05	0.05																									
déméritées			démérité	VER	VER	f	p		0.05	0.05	0.05																									
démérités			démérité	VER	VER	m	p		0.05	0.05	0.05																									
déneigés			déneigé	VER	VER	m	p		0.05	0.05	0.05																									
déniaisées			déniaisé	VER	VER	f	p		0.05	0.05	0.05																									
déniaisés			déniaisé	VER	VER	m	p		0.05	0.05	0.05																									
déniées			dénié	VER	VER	f	p		0.05	0.05	0.05																									
dénombrée			dénombré	VER	VER	f	s		0.05	0.05	0.05																									
dénucléarisée			dénucléarisé	VER	VER	f	s		0.05	0.05	0.05																									
dénucléarisées			dénucléarisé	VER	VER	f	p		0.05	0.05	0.05																									
dénucléarisés			dénucléarisé	VER	VER	m	p		0.05	0.05	0.05																									
déparasitée			déparasité	VER	VER	f	s		0.05	0.05	0.05																									
déparasitées			déparasité	VER	VER	f	p		0.05	0.05	0.05																									
déparasités			déparasité	VER	VER	m	p		0.05	0.05	0.05																									
déparée			déparé	VER	VER	f	s		0.05	0.05	0.05																									
déparées			déparé	VER	VER	f	p		0.05	0.05	0.05																									
dépavée			dépavé	VER	VER	f	s		0.05	0.05	0.05																									
dépavées			dépavé	VER	VER	f	p		0.05	0.05	0.05																									
dépavés			dépavé	VER	VER	m	p		0.05	0.05	0.05																									
dépolarisées			dépolarisé	VER	VER	f	p		0.05	0.05	0.05																									
dépoétisée			dépoétisé	VER	VER	f	s		0.05	0.05	0.05																									
dépoétisées			dépoétisé	VER	VER	f	p		0.05	0.05	0.05																									
dépoétisés			dépoétisé	VER	VER	m	p		0.05	0.05	0.05																									
députées			député	VER	VER	f	p		0.05	0.05	0.05																									
dépénalisés			dépénalisé	VER	VER	m	p		0.05	0.05	0.05																									
dépêtrée			dépêtré	VER	VER	f	s		0.05	0.05	0.05																									
dépêtrés			dépêtré	VER	VER	m	p		0.05	0.05	0.05																									
déraillés			déraillé	VER	VER	m	p		0.05	0.05	0.05																									
déraisonnées			déraisonné	VER	VER	f	p		0.05	0.05	0.05																									
dératisée			dératisé	VER	VER	f	s		0.05	0.05	0.05																									
dératisées			dératisé	VER	VER	f	p		0.05	0.05	0.05																									
dératisés			dératisé	VER	VER	m	p		0.05	0.05	0.05																									
déridés			déridé	VER	VER	m	p		0.05	0.05	0.05																									
dérogées			dérogé	VER	VER	f	p		0.05	0.05	0.05																									
dérogés			dérogé	VER	VER	m	p		0.05	0.05	0.05																									
déréglementées			déréglementé	VER	VER	f	p		0.05	0.05	0.05																									
déréglementés			déréglementé	VER	VER	m	p		0.05	0.05	0.05																									
dérégulées			dérégulé	VER	VER	f	p		0.05	0.05	0.05																									
dérégulés			dérégulé	VER	VER	m	p		0.05	0.05	0.05																									
désacralisées			désacralisé	VER	VER	f	p		0.05	0.05	0.05																									
désacralisés			désacralisé	VER	VER	m	p		0.05	0.05	0.05																									
désaltérées			désaltéré	VER	VER	f	p		0.05	0.05	0.05																									
désamarrée			désamarré	VER	VER	f	s		0.05	0.05	0.05																									
désamarrées			désamarré	VER	VER	f	p		0.05	0.05	0.05																									
désamarrés			désamarré	VER	VER	m	p		0.05	0.05	0.05																									
désamiantée			désamianté	VER	VER	f	s		0.05	0.05	0.05																									
désamiantées			désamianté	VER	VER	f	p		0.05	0.05	0.05																									
désamiantés			désamianté	VER	VER	m	p		0.05	0.05	0.05																									
désappointées			désappointé	VER	VER	f	p		0.05	0.05	0.05																									
désarrimées			désarrimé	VER	VER	f	p		0.05	0.05	0.05																									
désarrimés			désarrimé	VER	VER	m	p		0.05	0.05	0.05																									
désarçonnées			désarçonné	VER	VER	f	p		0.05	0.05	0.05																									
désendettée			désendetté	VER	VER	f	s		0.05	0.05	0.05																									
désendettées			désendetté	VER	VER	f	p		0.05	0.05	0.05																									
désengorgée			désengorgé	VER	VER	f	s		0.05	0.05	0.05																									
désengorgées			désengorgé	VER	VER	f	p		0.05	0.05	0.05																									
désengorgés			désengorgé	VER	VER	m	p		0.05	0.05	0.05																									
désenterrée			désenterré	VER	VER	f	s		0.05	0.05	0.05																									
désenterrées			désenterré	VER	VER	f	p		0.05	0.05	0.05																									
désenterrés			désenterré	VER	VER	m	p		0.05	0.05	0.05																									
désertifiés			désertifié	VER	VER	m	p		0.05	0.05	0.05																									
déshabituées			déshabitué	VER	VER	f	p		0.05	0.05	0.05																									
déshabitués			déshabitué	VER	VER	m	p		0.05	0.05	0.05																									
désherbée			désherbé	VER	VER	f	s		0.05	0.05	0.05																									
désherbés			désherbé	VER	VER	m	p		0.05	0.05	0.05																									
désinformée			désinformé	VER	VER	f	s		0.05	0.05	0.05																									
désinformées			désinformé	VER	VER	f	p		0.05	0.05	0.05																									
désinsectisée			désinsectisé	VER	VER	f	s		0.05	0.05	0.05																									
désinsectisées			désinsectisé	VER	VER	f	p		0.05	0.05	0.05																									
désinsectisés			désinsectisé	VER	VER	m	p		0.05	0.05	0.05																									
désintoxiquées			désintoxiqué	VER	VER	f	p		0.05	0.05	0.05																									
désistées			désisté	VER	VER	f	p		0.05	0.05	0.05																									
désobligées			désobligé	VER	VER	f	p		0.05	0.05	0.05																									
désobligés			désobligé	VER	VER	m	p		0.05	0.05	0.05																									
désodorisée			désodorisé	VER	VER	f	s		0.05	0.05	0.05																									
désodorisées			désodorisé	VER	VER	f	p		0.05	0.05	0.05																									
désoxygénées			désoxygéné	VER	VER	f	p		0.05	0.05	0.05																									
désoxygénés			désoxygéné	VER	VER	m	p		0.05	0.05	0.05																									
déstressées			déstressé	VER	VER	f	p		0.05	0.05	0.05																									
déstructurées			déstructuré	VER	VER	f	p		0.05	0.05	0.05																									
déstructurés			déstructuré	VER	VER	m	p		0.05	0.05	0.05																									
détalée			détalé	VER	VER	f	s		0.05	0.05	0.05																									
détalées			détalé	VER	VER	f	p		0.05	0.05	0.05																									
détalés			détalé	VER	VER	m	p		0.05	0.05	0.05																									
détartrée			détartré	VER	VER	f	s		0.05	0.05	0.05																									
détartrées			détartré	VER	VER	f	p		0.05	0.05	0.05																									
détartrés			détartré	VER	VER	m	p		0.05	0.05	0.05																									
détirée			détiré	VER	VER	f	s		0.05	0.05	0.05																									
détirées			détiré	VER	VER	f	p		0.05	0.05	0.05																									
détirés			détiré	VER	VER	m	p		0.05	0.05	0.05																									
détonnées			détonné	VER	VER	f	p		0.05	0.05	0.05																									
détonnés			détonné	VER	VER	m	p		0.05	0.05	0.05																									
détonés			détoné	VER	VER	m	p		0.05	0.05	0.05																									
détoxifiée			détoxifié	VER	VER	f	s		0.05	0.05	0.05																									
détoxifiées			détoxifié	VER	VER	f	p		0.05	0.05	0.05																									
détoxifiés			détoxifié	VER	VER	m	p		0.05	0.05	0.05																									
détrompées			détrompé	VER	VER	f	p		0.05	0.05	0.05																									
dévalée			dévalé	VER	VER	f	s		0.05	0.05	0.05																									
dévalées			dévalé	VER	VER	f	p		0.05	0.05	0.05																									
dévalés			dévalé	VER	VER	m	p		0.05	0.05	0.05																									
dévidée			dévidé	VER	VER	f	s		0.05	0.05	0.05																									
dévidés			dévidé	VER	VER	m	p		0.05	0.05	0.05																									
dévisagées			dévisagé	VER	VER	f	p		0.05	0.05	0.05																									
dévissées			dévissé	VER	VER	f	p		0.05	0.05	0.05																									
dézinguée			dézingué	VER	VER	f	s		0.05	0.05	0.05																									
dézippée			dézippé	VER	VER	f	s		0.05	0.05	0.05																									
dézippées			dézippé	VER	VER	f	p		0.05	0.05	0.05																									
dézippés			dézippé	VER	VER	m	p		0.05	0.05	0.05																									
dézonée			dézoné	VER	VER	f	s		0.05	0.05	0.05																									
